version;datetime;validation;test;activation;b1;b2;batch_size;dims;dropout;factor;factor_flag;factor_scaler;learning_rate;len_test;len_train;len_val;method;mode;momentum;n_units_l1;n_units_l2;n_units_l3;n_units_l4;n_units_l5;neg_slope;nesterov;num_hidden_layers;optim;scaler
2073;2024-01-14 19:44:01.089212;0,46210938692092896;;leaky_relu;;;256;29,0;0,5119671513417995;65,0;True;normalizer;0,014958029345092851;2631;17667;5269;anova;dropout;0,0019502856585780564;22;5,0;;;;0,09995376290179092;False;2;sgd;minmax
2074;2024-01-14 19:44:26.377770;0,46210938692092896;;relu;0,8660346633976148;0,3108194797201711;256;30,0;0,6292366895228505;69,0;True;normalizer;0,020660751021302017;2631;17667;5269;anova;dropout;;23;6,0;;;;;;2;adam;minmax
2075;2024-01-14 19:44:53.999286;0,4917968809604645;;leaky_relu;0,976913456290673;0,35158019734075174;256;28,0;0,41660329276983754;86,0;True;normalizer;0,005127296194791287;2631;17667;5269;pca;dropout;;24;4,0;;;;0,07494508017935982;;2;adam;minmax
2076;2024-01-14 19:45:29.818437;0,5310594439506531;;selu;0,5467487844857801;0,6482572311606525;64;29,0;;82,0;True;normalizer;0,03758143065266866;2631;17667;5269;anova;batchnorm;;23;8,0;;;;;;2;adam;normalizer
2077;2024-01-14 19:46:51.718824;0,5320122241973877;;leaky_relu;0,48118446223175293;0,7130960044823299;32;30,0;0,3178145973387239;90,0;True;normalizer;0,004543893216144021;2631;17667;5269;anova;dropout;;22;4,0;;;;0,02529683897133058;;2;adam;minmax
2078;2024-01-14 19:48:41.783350;0,525585949420929;;leaky_relu;0,3162439628462393;0,9532298713212762;256;;;;False;;0,006450421241047386;2631;17667;5269;;vanilla;;24;5,0;;;;0,0658915693535778;;2;adam;minmax
2079;2024-01-14 19:49:07.360922;0,5259765386581421;;leaky_relu;0,21964455995100507;0,8632126955815048;256;26,0;0,5002165662988061;61,0;True;normalizer;0,02463464420841855;2631;17667;5269;anova;dropout;;20;3,0;;;;0,09424749416487123;;2;adam;minmax
2080;2024-01-14 19:49:31.809271;0,528515636920929;;leaky_relu;0,8460935891621153;0,42002724524966595;256;29,0;0,3322272629320801;73,0;True;normalizer;0,09643343243620606;2631;17667;5269;anova;dropout;;25;6,0;;;;0,04651828954767154;;2;adam;minmax
2081;2024-01-14 19:50:06.980715;0,5268673896789551;;leaky_relu;;;128;27,0;0,5631490415334599;87,0;True;normalizer;0,14334893454161732;2631;17667;5269;anova;dropout;0,7665770504225433;21;5,0;;;;0,09188987272490397;True;2;sgd;maxabs
2082;2024-01-14 19:50:45.782303;0,5347656011581421;;selu;0,6240741781548993;0,19780478668999346;256;28,0;0,4440540867621694;27,0;True;normalizer;0,0033443046289723948;2631;17667;5269;anova;dropout;;23;4,0;;;;;;2;adam;minmax
2083;2024-01-14 19:51:17.403806;0,5306640863418579;;leaky_relu;0,7577648393586959;0,9048770367366337;256;30,0;0,20238810798570764;92,0;True;normalizer;0,010775767458722493;2631;17667;5269;anova;dropout;;22;7,0;;;;0,016346464802530877;;2;adam;minmax
2084;2024-01-14 19:51:48.073936;0,5257812738418579;;leaky_relu;0,5017995646215831;0,7824937828210339;256;29,0;0,5939202326477765;85,0;True;normalizer;0,013200631341548514;2631;17667;5269;anova;dropout;;23;5,0;;;;0,0502031945030962;;2;adam;minmax
2085;2024-01-14 19:52:20.726183;0,530468761920929;;leaky_relu;0,9256988953970899;0,16243621439571343;256;28,0;0,38607136317083013;95,0;True;normalizer;0,0022722635002406684;2631;17667;5269;anova;dropout;;24;6,0;;;;0,05647749463201859;;2;adam;minmax
2086;2024-01-14 19:52:46.124483;0,532421886920929;;relu;0,4239495260006793;0,5431981016136066;256;30,0;0,6685677319760213;80,0;True;normalizer;0,002803694221189102;2631;17667;5269;anova;dropout;;22;3,0;;;;;;2;adam;minmax
2087;2024-01-14 19:53:16.990277;0,519726574420929;;leaky_relu;0,9617027164236247;0,6808973051981976;256;29,0;0,537024923434317;10,0;True;minmax;0,8902673776471487;2631;17667;5269;anova;dropout;;24;4,0;;;;0,07248068428233032;;2;adam;minmax
2088;2024-01-14 19:53:58.226006;0,5345703363418579;;leaky_relu;0,7375585478555032;0,3286296506350228;256;30,0;0,5523202437203066;68,0;True;normalizer;0,00926750072718093;2631;17667;5269;anova;dropout;;25;6,0;;;;0,001399205654721146;;2;adam;minmax
2089;2024-01-14 19:54:23.072060;0,529101550579071;;selu;;;256;28,0;0,16689425067155247;88,0;True;normalizer;0,48940047707779627;2631;17667;5269;anova;dropout;0,5438818720500359;22;3,0;;;;;False;2;sgd;minmax
2090;2024-01-14 19:54:48.763494;0,5286853909492493;;leaky_relu;0,02839771808509367;0,8289998768619263;16;30,0;0,4829818821204941;90,0;True;normalizer;0,0185455975880733;2631;17667;5269;anova;dropout;;21;5,0;;;;0,08584549641893674;;2;adam;minmax
2091;2024-01-14 19:59:41.906800;0,5335937738418579;;leaky_relu;0,8891925121325912;0,9301498405053235;256;29,0;0,22861839477668153;72,0;True;normalizer;0,03156114918901437;2631;17667;5269;anova;dropout;;23;4,0;;;;0,0073160769613571305;;2;adam;minmax
2092;2024-01-14 20:00:07.419326;0,46210938692092896;;leaky_relu;0,7895975741379994;0,04069217479433267;256;29,0;0,698493512643651;93,0;True;normalizer;0,05094333915708761;2631;17667;5269;anova;dropout;;24;6,0;;;;0,039825637546082204;;2;adam;minmax
2093;2024-01-14 20:00:33.676226;0,5347656011581421;;leaky_relu;0,7073825582904857;0,38229911372970726;256;30,0;0,3636611500981374;70,0;True;normalizer;0,007565614896460813;2631;17667;5269;anova;dropout;;26;5,0;;;;0,028227438591144068;;2;adam;minmax
2094;2024-01-14 20:00:58.755856;0,2515625059604645;;leaky_relu;0,40615692931667025;0,7645474981798908;256;27,0;0,5782224012291419;8,0;True;maxabs;0,015874394347221994;2631;17667;5269;anova;dropout;;23;7,0;;;;0,032115222206708434;;2;adam;minmax
2095;2024-01-14 20:01:23.685818;0,46210938692092896;;leaky_relu;0,8175129753690547;0,22289605464550827;256;29,0;0,4689113764995833;83,0;True;normalizer;0,07092171944128556;2631;17667;5269;pca;dropout;;22;3,0;;;;0,0967681487172662;;2;adam;minmax
2096;2024-01-14 20:01:50.372612;0,5287109613418579;;selu;0,6703395548611519;0,2823623120016036;256;28,0;0,5182800850671082;76,0;True;normalizer;0,02251598263230389;2631;17667;5269;anova;dropout;;23;4,0;;;;;;2;adam;normalizer
2097;2024-01-14 20:02:20.104454;0,46210938692092896;;leaky_relu;;;256;30,0;0,6150404327437443;;False;;0,01166235402325715;2631;17667;5269;anova;dropout;0,4380700264683078;22;6,0;;;;0,0010753203042302983;True;2;sgd;minmax
2098;2024-01-14 20:02:45.011917;0,5169922113418579;;leaky_relu;0,44598594963842364;0,8735393979584545;256;21,0;;91,0;True;normalizer;0,013499919230885574;2631;17667;5269;anova;batchnorm;;23;5,0;;;;0,044590207726833815;;2;adam;minmax
2099;2024-01-14 20:03:11.876409;0,46210938692092896;;relu;0,850799252705359;0,4419389668559305;256;29,0;0,4978211000852919;88,0;True;normalizer;0,12400364446203305;2631;17667;5269;anova;dropout;;24;4,0;;;;;;2;adam;minmax
2100;2024-01-14 20:03:37.169466;0,5301067233085632;;leaky_relu;0,18328719453540376;0,34376115966512993;64;28,0;0,40432731416320755;67,0;True;normalizer;0,04282061107224696;2631;17667;5269;anova;dropout;;21;25,0;;;;0,035948218508356056;;2;adam;minmax
2101;2024-01-14 20:04:37.845237;0,5287109613418579;;leaky_relu;0,22981026711678437;0,2651089840860497;256;29,0;;89,0;True;normalizer;0,0020284034319393903;2631;17667;5269;anova;vanilla;;25;9,0;;;;0,061714726041791096;;2;adam;minmax
2102;2024-01-14 20:05:03.492148;0,533398449420929;;leaky_relu;0,913078863346463;0,8128750335954281;256;30,0;0,5350731162383379;95,0;True;normalizer;0,010221190276114086;2631;17667;5269;anova;dropout;;24;8,0;;;;0,05512141062856652;;2;adam;maxabs
2103;2024-01-14 20:05:30.738243;0,5322027206420898;;leaky_relu;0,8745164887086393;0,982283154587501;32;29,0;0,35446296975813896;86,0;True;normalizer;0,0061107159730173395;2631;17667;5269;anova;dropout;;22;3,0;;;;0,058783054325207064;;2;adam;minmax
2104;2024-01-14 20:07:19.993253;0,5277343988418579;;selu;0,2868013057423984;0,7373983599921791;256;;0,560684097833735;73,0;True;normalizer;0,05845831808132804;2631;17667;5269;;dropout;;23;7,0;;;;;;2;adam;minmax
2105;2024-01-14 20:07:49.702992;0,532031238079071;;leaky_relu;;;256;20,0;0,30616982537891013;65,0;True;normalizer;0,07970264675118065;2631;17667;5269;anova;dropout;0,9730858431998819;22;5,0;;;;0,018403682772992577;False;2;sgd;minmax
2106;2024-01-14 20:08:14.985644;0,529101550579071;;leaky_relu;0,26501317212402725;0,5770812599984283;256;30,0;0,639631820660069;79,0;True;normalizer;0,01697489446661731;2631;17667;5269;anova;dropout;;27;5,0;;;;0,08308266790181149;;2;adam;minmax
2107;2024-01-14 20:08:40.529990;0,5289633870124817;;leaky_relu;0,9425980394031067;0,5965224431644272;128;16,0;0,371229310546737;100,0;True;normalizer;0,027591138123869346;2631;17667;5269;anova;dropout;;25;6,0;;;;0,05165755266405421;;2;adam;minmax
2108;2024-01-14 20:09:30.666700;0,5337890386581421;;leaky_relu;0,3652846356604198;0,6300520434163992;256;28,0;0,5466471280043989;92,0;True;normalizer;0,008291506910556443;2631;17667;5269;anova;dropout;;23;4,0;;;;0,09486401397086089;;2;adam;minmax
2109;2024-01-14 20:09:56.367489;0,5337890386581421;;selu;0,5741039873091087;0,889099713570026;256;29,0;0,4366074016812548;69,0;True;normalizer;0,012321440480165468;2631;17667;5269;anova;dropout;;26;3,0;;;;;;2;adam;minmax
2110;2024-01-14 20:10:22.227101;0,29804688692092896;;leaky_relu;0,8292775940248821;0,36618685429791675;256;28,0;0,6000748302089747;9,0;True;minmax;0,019839884368523634;2631;17667;5269;anova;dropout;;24;5,0;;;;0,07057473731921865;;2;adam;minmax
2111;2024-01-14 20:10:55.209443;0,5279296636581421;;leaky_relu;0,6093001096598873;0,1068872321559568;256;11,0;0,286115285093517;84,0;True;normalizer;0,02422213979297615;2631;17667;5269;anova;dropout;;21;21,0;;;;0,04773658264722187;;2;adam;minmax
2112;2024-01-14 20:11:19.099638;0,5298827886581421;;relu;0,7810946602377546;0,316938644250939;256;27,0;0,5248963014865885;71,0;True;normalizer;0,005348470246178357;2631;17667;5269;anova;dropout;;18;4,0;;;;;;2;adam;minmax
2113;2024-01-14 20:11:52.023126;0,535351574420929;;leaky_relu;0,8018406331328521;0,4935172141580041;256;30,0;0,5713346380834875;90,0;True;normalizer;0,004084481648970585;2631;17667;5269;anova;dropout;;23;6,0;;;;0,09800028184118197;;2;adam;minmax
2114;2024-01-14 20:12:27.639012;0,533398449420929;;leaky_relu;;;256;30,0;0,3443974271539306;97,0;True;normalizer;0,014153603312089733;2631;17667;5269;anova;dropout;0,30398313169173274;22;7,0;;;;0,08977290910507578;True;2;sgd;minmax
2115;2024-01-14 20:13:24.032681;0,5338146090507507;;leaky_relu;0,6395292062181414;0,3999510366066466;16;29,0;0,1281733974471923;93,0;True;normalizer;0,008893037886604593;2631;17667;5269;anova;dropout;;24;5,0;;;;0,09294847548783707;;2;adam;minmax
2116;2024-01-14 20:17:05.337308;0,5224609375;;selu;0,5505830857223184;0,9092606330070719;256;30,0;0,42668995677127497;;False;;0,001168640600110735;2631;17667;5269;anova;dropout;;23;4,0;;;;;;2;adam;minmax
2117;2024-01-14 20:17:40.792355;0,28632813692092896;;leaky_relu;0,08103657019104576;0,8521775294214827;256;29,0;0,5115613780980222;1,0;True;maxabs;0,2516080814337737;2631;17667;5269;pca;dropout;;20;3,0;;;;0,053324440814241245;;2;adam;minmax
2118;2024-01-14 20:18:21.270214;0,5308593511581421;;leaky_relu;0,5256339544719795;0,2447422878792064;256;28,0;0,4521847691716438;88,0;True;normalizer;0,033023939970166415;2631;17667;5269;anova;dropout;;21;5,0;;;;0,07808628235541419;;2;adam;normalizer
2119;2024-01-14 20:19:02.644056;0,533984363079071;;leaky_relu;0,8942324776166527;0,9419293183436748;256;27,0;0,33138689838947494;87,0;True;normalizer;0,007065575895797433;2631;17667;5269;anova;dropout;;22;6,0;;;;0,013136485650062622;;2;adam;minmax
2120;2024-01-14 20:19:52.424483;0,46210938692092896;;leaky_relu;0,8567188051790526;0,4695298575847383;256;29,0;;82,0;True;normalizer;0,329939748029208;2631;17667;5269;anova;batchnorm;;23;4,0;;;;0,06716529006346783;;2;adam;minmax
2121;2024-01-14 20:20:38.959282;0,2515625059604645;;leaky_relu;;;256;;0,6732713052782351;74,0;True;normalizer;0,001373383968389402;2631;17667;5269;;dropout;0,10345329846989608;3;3,0;;;;0,0876987650238105;False;2;sgd;minmax
2122;2024-01-14 20:21:15.582816;0,5322265625;;selu;0,8314449363530559;0,512149573325634;256;30,0;;68,0;True;normalizer;0,015786391313787503;2631;17667;5269;anova;vanilla;;24;7,0;;;;;;2;adam;minmax
2123;2024-01-14 20:21:47.669103;0,5322265625;;leaky_relu;0,7622921347403672;0,299402824471374;256;29,0;0,21398745043431683;91,0;True;normalizer;0,0024612229129756203;2631;17667;5269;anova;dropout;;25;6,0;;;;0,011142065988252445;;2;adam;minmax
2124;2024-01-14 20:22:28.069967;0,5224609375;;relu;0,3313849716370266;0,18109397750067247;256;28,0;0,5810605083749023;63,0;True;normalizer;0,003220861286452504;2631;17667;5269;anova;dropout;;6;4,0;;;;;;2;adam;maxabs
2125;2024-01-14 20:23:27.942895;0,534375011920929;;leaky_relu;0,5955504739938877;0,801827051754324;256;30,0;0,3839643950852001;94,0;True;normalizer;0,010702001582828713;2631;17667;5269;anova;dropout;;23;5,0;6,0;10,0;10,0;0,09991321183309604;;5;adam;minmax
2126;2024-01-14 20:24:09.861346;0,5308688879013062;;leaky_relu;0,9676219475833788;0,9700703800563926;64;29,0;0,5488853588497333;85,0;True;normalizer;0,019565498988592445;2631;17667;5269;anova;dropout;;22;;;;;0,022262084129157304;;1;adam;minmax
2127;2024-01-14 20:25:08.566024;0,531445324420929;;leaky_relu;0,7259999936410597;0,5669321683723368;256;30,0;0,1374503162387597;77,0;True;normalizer;0,047534930234825225;2631;17667;5269;anova;dropout;;24;5,0;;;;0,09121820674848914;;2;adam;minmax
2128;2024-01-14 20:25:44.761229;0,5244140625;;leaky_relu;0,6966988568468483;0,42352771037000314;256;28,0;0,6501391732037204;89,0;True;normalizer;0,004563280882037349;2631;17667;5269;anova;dropout;;23;3,0;;;;0,030468931472068795;;2;adam;minmax
2129;2024-01-14 20:26:12.826895;0,5268673896789551;;selu;;;32;25,0;0,49298063492417815;92,0;True;normalizer;0,09245107621735486;2631;17667;5269;anova;dropout;0,03174374723177568;21;6,0;;;;;True;2;sgd;minmax
2130;2024-01-14 20:28:10.703384;0,530078113079071;;leaky_relu;0,6545369690489263;0,9265615687907102;256;29,0;0,6247214718970577;87,0;True;normalizer;0,02241790841946424;2631;17667;5269;anova;dropout;;22;4,0;;;;0,034132667425512304;;2;adam;minmax
2131;2024-01-14 20:28:37.073978;0,4820312559604645;;leaky_relu;0,12260845405336565;0,6542306014853593;256;28,0;0,5319733326231071;70,0;True;normalizer;0,8441560038820152;2631;17667;5269;anova;dropout;;24;5,0;;;;0,037547825495741295;;2;adam;minmax
2132;2024-01-14 20:29:02.301951;0,5347656011581421;;leaky_relu;0,8808395070983346;0,14503997678758057;256;30,0;0,2960513426466857;81,0;True;normalizer;0,0017527294051589888;2631;17667;5269;anova;dropout;;23;6,0;;;;0,02673536156697843;;2;adam;minmax
2133;2024-01-14 20:29:28.109839;0,5255335569381714;;leaky_relu;0,4791045450212356;0,3752144028439562;128;29,0;0,5038323396385075;66,0;True;normalizer;0,10611515740924773;2631;17667;5269;anova;dropout;;25;26,0;;;;0,09605119288002974;;2;adam;minmax
2134;2024-01-14 20:30:40.271958;0,5267578363418579;;leaky_relu;0,9129973737482565;0,3320102498648406;256;30,0;0,47923222890238276;;False;;0,011666643626659496;2631;17667;5269;anova;dropout;;22;8,0;;;;0,0800639908343577;;2;adam;minmax
2135;2024-01-14 20:31:06.346815;0,3447265625;;leaky_relu;0,7999349661785364;0,2736961368705995;256;27,0;0,3965200860172455;9,0;True;minmax;0,025971446482057903;2631;17667;5269;anova;dropout;;24;7,0;;;;0,056778108027015085;;2;adam;minmax
2136;2024-01-14 20:31:40.766185;0,5341796875;;selu;0,9466611952676008;0,206507234483305;256;29,0;0,5650216931366477;90,0;True;normalizer;0,009431525161131058;2631;17667;5269;anova;dropout;;20;3,0;;;;;;2;adam;minmax
2137;2024-01-14 20:32:07.435438;0,46210938692092896;;relu;;;256;28,0;0,6594393410950218;72,0;True;normalizer;0,013346219721516428;2631;17667;5269;anova;dropout;0,022739047627583817;23;4,0;;;;;False;2;sgd;minmax
2138;2024-01-14 20:32:39.449089;0,5341796875;;leaky_relu;0,3854099037765972;0,835438232820009;256;29,0;0,3535366366576712;84,0;True;normalizer;0,017037790605085208;2631;17667;5269;anova;dropout;;22;6,0;;;;0,004547338284845305;;2;adam;minmax
2139;2024-01-14 20:33:07.899562;0,4792933166027069;;leaky_relu;0,20644510882975653;0,7200524483746374;16;30,0;0,6082169297994352;95,0;True;normalizer;0,029736815550969103;2631;17667;5269;anova;dropout;;21;5,0;;;;0,05096845634927447;;2;adam;minmax
2140;2024-01-14 20:37:31.408773;0,2515625059604645;;leaky_relu;0,8202523783172312;0,8841636928805475;256;30,0;0,3141423236732708;9,0;True;maxabs;0,002580387766019208;2631;17667;5269;pca;dropout;;23;4,0;;;;0,04544191192257382;;2;adam;normalizer
2141;2024-01-14 20:37:58.146409;0,4623046815395355;;leaky_relu;0,8487202029445536;0,22244229344946778;256;26,0;0,14816485728631146;91,0;True;normalizer;0,16893646294065565;2631;17667;5269;anova;dropout;;30;4,0;16,0;;;0,059296239486596077;;3;adam;minmax
2142;2024-01-14 20:38:32.645089;0,5181640386581421;;leaky_relu;0,14727076976282832;0,7642435184454442;256;28,0;;75,0;True;normalizer;0,003587712533039746;2631;17667;5269;anova;batchnorm;;22;7,0;;;;0,04136540318733907;;2;adam;minmax
2143;2024-01-14 20:39:04.707168;0,46210938692092896;;selu;0,6812618490897033;0,35423527400229815;256;;0,2419211983919178;78,0;True;normalizer;0,42373902274299263;2631;17667;5269;;dropout;;24;5,0;;;;;;2;adam;minmax
2144;2024-01-14 20:39:33.336401;0,5257812738418579;;leaky_relu;0,44974109662664935;0,9507105676598355;256;29,0;0,4619801236815678;89,0;True;normalizer;0,03673657773961224;2631;17667;5269;anova;dropout;;25;3,0;;;;0,08496257406021031;;2;adam;minmax
2145;2024-01-14 20:40:01.921848;0,46210938692092896;;leaky_relu;;;256;30,0;;69,0;True;normalizer;0,008163932359464911;2631;17667;5269;anova;vanilla;0,05325597347364627;26;6,0;;;;0,06418906242169403;True;2;sgd;minmax
2146;2024-01-14 20:40:25.795164;0,5269531011581421;;leaky_relu;0,744680942191742;0,9036175346064622;256;29,0;0,5198514089033147;86,0;True;normalizer;0,014210856308633474;2631;17667;5269;anova;dropout;;23;5,0;;;;0,09512288531670929;;2;adam;maxabs
2147;2024-01-14 20:40:52.213066;0,533007800579071;;leaky_relu;0,8762933861337868;0,6981428151345722;256;28,0;0,19008775879262696;93,0;True;normalizer;0,0058191604932654704;2631;17667;5269;anova;dropout;;22;4,0;;;;0,024623403329858636;;2;adam;minmax
2148;2024-01-14 20:41:24.698023;0,46210938692092896;;relu;0,6167121104530239;0,39592230030953895;256;30,0;0,37031823471173764;71,0;True;normalizer;0,5354383442500739;2631;17667;5269;anova;dropout;;23;6,0;;;;;;2;adam;minmax
2149;2024-01-14 20:41:49.750898;0,5345703363418579;;leaky_relu;0,511509036129897;0,6187123049773111;256;29,0;0,26624209092275486;80,0;True;normalizer;0,0020867561361891424;2631;17667;5269;anova;dropout;;24;5,0;;;;0,04836943097768268;;2;adam;minmax
2150;2024-01-14 20:42:15.069995;0,5341796875;;selu;0,09126999799306279;0,31555309899687506;256;30,0;0,27620598417781417;88,0;True;normalizer;0,0010506932701900755;2631;17667;5269;anova;dropout;;21;3,0;;;;;;2;adam;minmax
2151;2024-01-14 20:42:41.198043;0,53515625;;leaky_relu;0,9286405978757956;0,07228771315452802;256;29,0;0,6910863543864946;46,0;True;normalizer;0,010554549651473287;2631;17667;5269;anova;dropout;;9;5,0;;;;0,0934168602037026;;2;adam;minmax
2152;2024-01-14 20:43:32.672960;0,48323169350624084;;leaky_relu;0,7763339754299974;0,8733760275201922;64;28,0;0,5458895204343557;67,0;True;normalizer;0,06780446085911485;2631;17667;5269;anova;dropout;;26;3,0;;;;0,09798253726053974;;2;adam;minmax
2153;2024-01-14 20:44:53.618301;0,5249999761581421;;leaky_relu;;;256;27,0;0,42610631688417183;;False;;0,0195867671239076;2631;17667;5269;anova;dropout;0,16355995957794897;22;4,0;;;;0,05344952911875032;True;2;sgd;minmax
2154;2024-01-14 20:46:17.475030;0,5259765386581421;;leaky_relu;0,17504023116104162;0,4402828967427558;256;30,0;0,5562634995039317;93,0;True;normalizer;0,01719391362660642;2631;17667;5269;anova;dropout;;23;6,0;;;;0,07515666970454543;;2;adam;minmax
2155;2024-01-14 20:46:42.670668;0,5291539430618286;;leaky_relu;0,575775847214069;0,24680069280910344;32;29,0;0,5851711323655356;90,0;True;normalizer;0,0014924540881950388;2631;17667;5269;anova;dropout;;25;5,0;;;;0,04339616657072933;;2;adam;minmax
2156;2024-01-14 20:48:28.955342;0,46210938692092896;;selu;0,4075956007443828;0,7814053373467175;256;29,0;0,40913610261437977;97,0;True;normalizer;0,2422101574179318;2631;17667;5269;anova;dropout;;24;8,0;;;;;;2;adam;minmax
