match;Date;season;Div;HomeTeam;AwayTeam;FTHG;FTAG;label;prediction_sota;draw_sota;home_sota;away_sota;prediction_own;draw_own;home_own;away_own;accurate_flag_sota;rps_sota;accurate_flag_own;rps_own;dif_res
35573;2021-04-11;T20-21;I1;Roma;Bologna;1;0;1,0;1,0;0,222;0,649;0,129;1,0;0,1341;0,8099;0,056;1,0;0,0329625;1,0;0,010559405000000003;-0,022403094999999998
35572;2021-04-11;T20-21;I1;Verona;Lazio;0;1;2,0;2,0;0,2474;0,248;0,5047;2,0;0,2789;0,2716;0,4494;1,0;0,15331396;1,0;0,19041772999999998;0,03710376999999998
35571;2021-04-11;T20-21;I1;Sampdoria;Napoli;0;2;2,0;2,0;0,249;0,2035;0,5475;2,0;0,1927;0,1504;0,6569;1,0;0,133378625;1,0;0,07742545;-0,055953174999999994
35570;2021-04-11;T20-21;I1;Juventus;Genoa;3;1;1,0;1,0;0,1559;0,7735;0,0706;1,0;0,122;0,8302;0,0478;1,0;0,014644585000000002;1,0;0,008584419999999997;-0,0060601650000000045
35569;2021-04-11;T20-21;I1;Inter;Cagliari;1;0;1,0;1,0;0,1244;0,8128;0,0628;1,0;0,1062;0,8551;0,0387;1,0;0,009709600000000004;1,0;0,006388065000000003;-0,0033215350000000013
16456;2021-04-11;T20-21;E0;Tottenham;Man United;1;3;2,0;2,0;0,2896;0,3549;0,3555;2,0;0,2816;0,3222;0,3962;1,0;0,24962420500000007;1,0;0,2219365;-0,027687705000000062
16457;2021-04-11;T20-21;E0;Sheffield United;Arsenal;0;3;2,0;2,0;0,246;0,3356;0,4184;2,0;0,2416;0,2079;0,5505;1,0;0,19938728;1,0;0,130210405;-0,069176875
35575;2021-04-12;T20-21;I1;Benevento;Sassuolo;0;1;2,0;1,0;0,2704;0,4023;0,3273;2,0;0,2692;0,2647;0,4661;0,0;0,262820725;1,0;0,178758925;-0,08406179999999996
45676;2021-04-12;T20-21;SP1;Celta;Sevilla;3;4;2,0;2,0;0,2789;0,2455;0,4755;2,0;0,2827;0,2799;0,4374;1,0;0,17639028499999998;1,0;0,198219025;0,021828740000000013
16458;2021-04-12;T20-21;E0;West Brom;Southampton;3;0;1,0;1,0;0,2688;0,3785;0,3527;1,0;0,2994;0,3995;0,3012;1,0;0,098325365;1,0;0,09015078499999998;-0,008174580000000015
26997;2021-04-17;T20-21;F1;Marseille;Lorient;3;2;1,0;1,0;0,2574;0,5508;0,1918;1,0;0,1505;0,7829;0,0666;1,0;0,051521;1,0;0,013542904999999997;-0,037978095
6375;2021-04-17;T20-21;D1;M'gladbach;Ein Frankfurt;4;0;1,0;1,0;0,2651;0,4204;0,3145;1,0;0,2615;0,4693;0,2693;1,0;0,08459413;1,0;0,070425445;-0,014168685
6376;2021-04-17;T20-21;D1;Union Berlin;Stuttgart;2;1;1,0;1,0;0,2868;0,4137;0,2995;1,0;0,27;0,4655;0,2644;1,0;0,08597724500000001;1,0;0,07143012499999998;-0,014547120000000024
6377;2021-04-17;T20-21;D1;Wolfsburg;Bayern Munich;2;3;2,0;2,0;0,2803;0,3133;0,4064;2,0;0,2511;0,2151;0,5338;1,0;0,215464525;1,0;0,140196825;-0,07526769999999999
6378;2021-04-17;T20-21;D1;Leverkusen;FC Koln;3;0;1,0;1,0;0,2;0,6568;0,1433;1,0;0,1468;0,789;0,0642;1,0;0,03025312;1,0;0,012835939999999997;-0,017417180000000004
16461;2021-04-17;T20-21;E0;Newcastle;West Ham;3;2;1,0;2,0;0,2696;0,3345;0,3959;1,0;0,2703;0,487;0,2427;0,0;0,11471048499999997;1,0;0,06598269000000001;-0,04872779499999996
16462;2021-04-17;T20-21;E0;Wolves;Sheffield United;1;0;1,0;1,0;0,2454;0,5556;0,1989;1,0;0,2477;0,5897;0,1626;1,0;0,04991108000000001;1,0;0,04389702499999999;-0,006014055000000018
35576;2021-04-17;T20-21;I1;Crotone;Udinese;1;2;2,0;2,0;0,2412;0,3793;0,3795;2,0;0,2972;0,3105;0,3922;1,0;0,22159884500000004;1,0;0,228813565;0,007214719999999952
35577;2021-04-17;T20-21;I1;Sampdoria;Verona;3;1;1,0;1,0;0,2904;0,4277;0,2819;1,0;0,2842;0,4945;0,2212;1,0;0,081899885;1,0;0,06487166500000001;-0,017028219999999997
35578;2021-04-17;T20-21;I1;Sassuolo;Fiorentina;3;1;1,0;1,0;0,2664;0,4541;0,2795;1,0;0,268;0,5333;0,1987;1,0;0,074544605;1,0;0,055652845000000006;-0,018891759999999994
35579;2021-04-17;T20-21;I1;Cagliari;Parma;4;3;1,0;1,0;0,2533;0,4351;0,3117;1,0;0,2609;0,5573;0,1818;1,0;0,08062772500000001;1,0;0,050560024999999995;-0,030067700000000017
26996;2021-04-17;T20-21;F1;Angers;Rennes;0;3;2,0;1,0;0,2955;0,3546;0,3498;2,0;0,2965;0,3153;0,3882;0,0;0,25497513;1,0;0,23110574500000003;-0,023869384999999965
6374;2021-04-17;T20-21;D1;Freiburg;Schalke 04;4;0;1,0;1,0;0,2702;0,472;0,2578;1,0;0,2468;0,5912;0,162;1,0;0,06973444000000001;1,0;0,043577120000000004;-0,026157320000000005
45680;2021-04-18;T20-21;SP1;Ath Madrid;Eibar;5;0;1,0;1,0;0,1555;0,762;0,0826;1,0;0,1292;0,8185;0,0523;1,0;0,015493250000000002;1,0;0,009713965000000001;-0,005779285
45679;2021-04-18;T20-21;SP1;Alaves;Huesca;1;0;1,0;1,0;0,271;0,4446;0,2844;1,0;0,2988;0,4461;0,2551;1,0;0,07716218;1,0;0,077178725;1,6545000000006693e-05
45678;2021-04-18;T20-21;SP1;Sociedad;Sevilla;1;2;2,0;2,0;0,2985;0,2985;0,403;2,0;0,3007;0,3344;0,3649;1,0;0,22275562499999998;1,0;0,24688625;0,024130625000000017
45677;2021-04-18;T20-21;SP1;Osasuna;Elche;2;0;1,0;1,0;0,2698;0,5021;0,228;1,0;0,2415;0,6034;0,1551;1,0;0,06241082499999999;1,0;0,041189130000000004;-0,021221694999999985
27003;2021-04-18;T20-21;F1;Bordeaux;Monaco;0;3;2,0;2,0;0,2678;0,2697;0,4625;2,0;0,2231;0,1854;0,5915;1,0;0,180311545;1,0;0,10832292999999998;-0,071988615
26998;2021-04-18;T20-21;F1;Paris SG;St Etienne;3;2;1,0;1,0;0,1787;0,7133;0,108;1,0;0,1089;0,8511;0,04;1,0;0,021798844999999997;1,0;0,0067296050000000005;-0,015069239999999998
35581;2021-04-18;T20-21;I1;Atalanta;Juventus;1;0;1,0;1,0;0,2655;0,4128;0,3217;1,0;0,275;0,4135;0,3114;1,0;0,08699056999999999;1,0;0,086328625;-0,0006619449999999832
35582;2021-04-18;T20-21;I1;Bologna;Spezia;4;1;1,0;1,0;0,2694;0,4606;0,2699;1,0;0,2256;0,638;0,1364;1,0;0,07273817999999999;1,0;0,034750159999999995;-0,03798801999999999
35583;2021-04-18;T20-21;I1;Lazio;Benevento;5;3;1,0;1,0;0,1962;0,688;0,1158;1,0;0,1207;0,8326;0,0466;1,0;0,025952040000000003;1,0;0,008374689999999999;-0,017577350000000005
27004;2021-04-18;T20-21;F1;Nantes;Lyon;1;2;2,0;2,0;0,237;0,1969;0,5661;2,0;0,1868;0,1448;0,6685;1,0;0,12221910499999998;1,0;0,0724264;-0,04979270499999998
35580;2021-04-18;T20-21;I1;Milan;Genoa;2;1;1,0;1,0;0,1965;0,6883;0,1152;1,0;0,1282;0,8203;0,0515;1,0;0,025941644999999996;1,0;0,009543745000000001;-0,016397899999999993
6379;2021-04-18;T20-21;D1;Dortmund;Werder Bremen;4;1;1,0;1,0;0,2254;0,5855;0,1891;1,0;0,1357;0,808;0,0563;1,0;0,04328198500000001;1,0;0,010792089999999999;-0,03248989500000001
16464;2021-04-18;T20-21;E0;Man United;Burnley;3;1;1,0;1,0;0,1778;0,7167;0,1055;1,0;0,1631;0,7605;0,0764;1,0;0,021371544999999992;1,0;0,016219285;-0,005152259999999992
6383;2021-04-20;T20-21;D1;Ein Frankfurt;Augsburg;2;0;1,0;1,0;0,2339;0,6251;0,141;1,0;0,2495;0,5856;0,1649;1,0;0,037295105;1,0;0,04472113000000001;0,00742602500000001
6382;2021-04-20;T20-21;D1;Bielefeld;Schalke 04;1;0;1,0;1,0;0,2593;0,4516;0,2891;1,0;0,2464;0,5921;0,1615;1,0;0,07540764999999999;1,0;0,043397605;-0,032010044999999994
6381;2021-04-20;T20-21;D1;Bayern Munich;Leverkusen;2;0;1,0;1,0;0,2241;0,597;0,179;1,0;0,1028;0,8598;0,0374;1,0;0,041113010000000005;1,0;0,0059832999999999996;-0,03512971000000001
35591;2021-04-21;T20-21;I1;Juventus;Parma;3;1;1,0;1,0;0,1489;0,7631;0,0879;1,0;0,1201;0,8333;0,0466;1,0;0,014957604999999997;1,0;0,008297784999999998;-0,006659819999999999
45685;2021-04-21;T20-21;SP1;Levante;Sevilla;0;1;2,0;2,0;0,2666;0,2377;0,4957;2,0;0,2874;0,298;0,4146;1,0;0,16269702499999997;1,0;0,21264595999999994;0,04994893499999997
6384;2021-04-21;T20-21;D1;Dortmund;Union Berlin;2;0;1,0;1,0;0,1824;0,6853;0,1323;1,0;0,1504;0,7828;0,0669;1,0;0,025386525;1,0;0,013541199999999998;-0,011845325000000002
6386;2021-04-21;T20-21;D1;Stuttgart;Wolfsburg;1;3;2,0;2,0;0,2743;0,315;0,4107;2,0;0,281;0,28;0,439;1,0;0,21125748999999996;1,0;0,19684100000000004;-0,01441648999999992
35589;2021-04-21;T20-21;I1;Crotone;Sampdoria;0;1;2,0;2,0;0,2521;0,3654;0,3825;2,0;0,284;0,2862;0,4297;1,0;0,22243032999999995;1,0;0,20289202000000003;-0,01953830999999992
45686;2021-04-21;T20-21;SP1;Osasuna;Valencia;3;1;1,0;1,0;0,2767;0,3944;0,3289;1,0;0,2895;0,4781;0,2324;1,0;0,09236904999999998;1,0;0,06891000499999998;-0,023459044999999998
16468;2021-04-21;T20-21;E0;Aston Villa;Man City;1;2;2,0;2,0;0,2035;0,1468;0,6497;2,0;0,1655;0,1261;0,7084;1,0;0,08206116999999999;1,0;0,05621040499999999;-0,025850764999999998
16467;2021-04-21;T20-21;E0;Tottenham;Southampton;2;1;1,0;1,0;0,2447;0,5813;0,174;1,0;0,2396;0,6037;0,1567;1,0;0,04507704499999999;1,0;0,040981525;-0,004095519999999991
45690;2021-04-21;T20-21;SP1;Cadiz;Real Madrid;0;3;2,0;2,0;0,2424;0,1849;0,5727;2,0;0,1875;0,147;0,6656;1,0;0,120671525;1,0;0,07352325000000001;-0,04714827499999999
45691;2021-04-22;T20-21;SP1;Ath Madrid;Huesca;2;0;1,0;1,0;0,1676;0,7619;0,0705;1,0;0,1287;0,8194;0,0519;1,0;0,016530005;1,0;0,009628649999999999;-0,006901355000000001
45694;2021-04-22;T20-21;SP1;Barcelona;Getafe;5;2;1,0;1,0;0,1374;0,7875;0,0751;1,0;0,0935;0,8753;0,0312;1,0;0,012259385000000003;1,0;0,004857845;-0,0074015400000000025
16469;2021-04-22;T20-21;E0;Leicester;West Brom;3;0;1,0;1,0;0,2125;0,6513;0,1361;1,0;0,1686;0,7507;0,0807;1,0;0,031853345;1,0;0,017469224999999998;-0,01438412
35595;2021-04-22;T20-21;I1;Napoli;Lazio;5;2;1,0;1,0;0,2502;0,4998;0,25;1,0;0,2474;0,5526;0,2;1,0;0,06255002;1,0;0,05060337999999999;-0,011946640000000008
45693;2021-04-22;T20-21;SP1;Sociedad;Celta;2;1;1,0;1,0;0,2647;0,5495;0,1858;1,0;0,2573;0,5635;0,1792;1,0;0,052293864999999995;1,0;0,049157965;-0,003135899999999997
16472;2021-04-24;T20-21;E0;West Ham;Chelsea;0;1;2,0;2,0;0,271;0,3423;0,3868;2,0;0,2304;0,192;0,5776;1,0;0,22478894499999996;1,0;0,11575295999999999;-0,10903598499999997
35596;2021-04-24;T20-21;I1;Genoa;Spezia;2;0;1,0;1,0;0,2733;0,4172;0,3095;1,0;0,2616;0,5551;0,1833;1,0;0,08524156999999999;1,0;0,051016725000000006;-0,03422484499999998
35598;2021-04-24;T20-21;I1;Sassuolo;Sampdoria;1;0;1,0;1,0;0,2739;0,5083;0,2178;1,0;0,2596;0,5497;0,1906;1,0;0,06122902499999999;1,0;0,05187932500000002;-0,009349699999999975
27007;2021-04-24;T20-21;F1;Metz;Paris SG;1;3;2,0;2,0;0,2113;0,1643;0,6244;2,0;0,1539;0,115;0,731;1,0;0,09286152499999999;1,0;0,047996210000000004;-0,04486531499999998
6393;2021-04-24;T20-21;D1;Leverkusen;Ein Frankfurt;3;1;1,0;1,0;0,2415;0,4788;0,2797;1,0;0,2329;0,568;0,1991;1,0;0,06827717000000001;1,0;0,04694161000000001;-0,021335560000000003
6391;2021-04-24;T20-21;D1;Union Berlin;Werder Bremen;3;1;1,0;1,0;0,2819;0,4328;0,2853;1,0;0,254;0,5741;0,1719;1,0;0,08043185;1,0;0,04703280499999999;-0,03339904500000001
35603;2021-04-25;T20-21;I1;Atalanta;Bologna;5;0;1,0;1,0;0,2071;0,6598;0,1331;1,0;0,1174;0,8375;0,0451;1,0;0,030303010000000002;1,0;0,007908384999999997;-0,022394625000000005
35601;2021-04-25;T20-21;I1;Inter;Verona;1;0;1,0;1,0;0,1553;0,77;0,0747;1,0;0,1094;0,85;0,0406;1,0;0,014849089999999999;1,0;0,0068083599999999985;-0,00804073
35599;2021-04-25;T20-21;I1;Benevento;Udinese;2;4;2,0;1,0;0,271;0,4088;0,3202;2,0;0,3064;0,3293;0,3643;0,0;0,26778451999999997;1,0;0,24899772499999998;-0,018786794999999995
27011;2021-04-25;T20-21;F1;Rennes;Dijon;5;1;1,0;1,0;0,2284;0,6201;0,1515;1,0;0,1985;0,6951;0,1064;1,0;0,03755940499999999;1,0;0,025361604999999995;-0,012197799999999995
27010;2021-04-25;T20-21;F1;Lorient;Bordeaux;4;1;1,0;1,0;0,2678;0,3913;0,3409;1,0;0,2892;0,479;0,2317;1,0;0,09396482499999999;1,0;0,06868394;-0,02528088499999999
27008;2021-04-25;T20-21;F1;Nice;Montpellier;3;1;1,0;1,0;0,296;0,4544;0,2497;1,0;0,2647;0,5072;0,228;1,0;0,07495808000000001;1,0;0,06104784999999999;-0,013910230000000023
27009;2021-04-25;T20-21;F1;Lens;Nimes;2;1;1,0;1,0;0,2708;0,5425;0,1867;1,0;0,2515;0,5801;0,1684;1,0;0,05409476500000002;1,0;0,045805405000000014;-0,008289360000000003
27013;2021-04-25;T20-21;F1;Angers;Monaco;0;1;2,0;2,0;0,2698;0,2325;0,4977;2,0;0,2495;0,2105;0,5399;1,0;0,16254866499999998;1,0;0,13692512499999998;-0,02562354
45700;2021-04-25;T20-21;SP1;Villarreal;Barcelona;1;2;2,0;2,0;0,2341;0,2255;0,5404;2,0;0,2558;0,2215;0,5227;1,0;0,133017485;1,0;0,14662446500000004;0,013606980000000046
45701;2021-04-25;T20-21;SP1;Celta;Osasuna;2;1;1,0;1,0;0,2897;0,4181;0,2922;1,0;0,2932;0,466;0,2407;1,0;0,08465346500000001;1,0;0,07197543999999999;-0,012678025000000023
45702;2021-04-25;T20-21;SP1;Sevilla;Granada;2;1;1,0;1,0;0,2199;0,653;0,1271;1,0;0,1269;0,8225;0,0506;1,0;0,03225521;1,0;0,009331985000000001;-0,022923225
6395;2021-04-25;T20-21;D1;M'gladbach;Bielefeld;5;0;1,0;1,0;0,2645;0,5566;0,1789;1,0;0,1726;0,7437;0,0837;1,0;0,05098273000000001;1,0;0,018398225;-0,032584505000000014
6394;2021-04-25;T20-21;D1;RB Leipzig;Stuttgart;2;0;1,0;1,0;0,2;0,6545;0,1455;1,0;0,1313;0,8152;0,0535;1,0;0,030585124999999998;1,0;0,01005097;-0,020534155
35605;2021-04-26;T20-21;I1;Lazio;Milan;3;0;1,0;1,0;0,2586;0,4225;0,3189;1,0;0,274;0,4111;0,3149;1,0;0,08428558499999998;1,0;0,087119005;0,002833420000000017
35604;2021-04-26;T20-21;I1;Torino;Napoli;0;2;2,0;2,0;0,2057;0,1685;0,6259;2,0;0,2577;0,2202;0,5221;1,0;0,091169065;1,0;0,14739885;0,056229785000000004
45704;2021-04-26;T20-21;SP1;Eibar;Sociedad;0;1;2,0;2,0;0,2618;0,3452;0,393;2,0;0,2823;0,2841;0,4336;1,0;0,21849412;1,0;0,20025112500000003;-0,018242994999999956
45707;2021-04-30;T20-21;SP1;Celta;Levante;2;0;1,0;1,0;0,2704;0,4647;0,2649;1,0;0,2924;0,4687;0,2389;1,0;0,071644085;1,0;0,071285485;-0,0003586000000000006
16480;2021-05-01;T20-21;E0;Brighton;Leeds;2;0;1,0;1,0;0,2724;0,3662;0,3615;1,0;0,2869;0,4483;0,2648;1,0;0,10240585999999999;1,0;0,076215325;-0,026190534999999987
16481;2021-05-01;T20-21;E0;Chelsea;Fulham;2;0;1,0;1,0;0,2074;0,6619;0,1306;1,0;0,1511;0,7812;0,0678;1,0;0,03004862499999999;1,0;0,01370725;-0,016341374999999988
16479;2021-05-01;T20-21;E0;Crystal Palace;Man City;0;2;2,0;2,0;0,2061;0,1493;0,6447;2,0;0,1655;0,1261;0,7084;1,0;0,08439318500000001;1,0;0,05621040499999999;-0,02818278000000002
35607;2021-05-01;T20-21;I1;Crotone;Inter;0;2;2,0;2,0;0,1878;0,144;0,6682;2,0;0,1898;0,1468;0,6634;1,0;0,07268004;1,0;0,0746618;0,001981759999999999
35608;2021-05-01;T20-21;I1;Milan;Benevento;2;0;1,0;1,0;0,1925;0,6753;0,1322;1,0;0,1222;0,8302;0,0476;1,0;0,027266544999999996;1,0;0,008599299999999999;-0,018667245
27016;2021-05-01;T20-21;F1;Paris SG;Lens;2;1;1,0;1,0;0,1851;0,6913;0,1235;1,0;0,0997;0,8654;0,0349;1,0;0,02476948499999999;1,0;0,00557905;-0,019190434999999992
27017;2021-05-01;T20-21;F1;Lille;Nice;2;0;1,0;1,0;0,2326;0,644;0,1234;1,0;0,156;0,7727;0,0713;1,0;0,034665159999999993;1,0;0,014709844999999994;-0,019955315
45709;2021-05-01;T20-21;SP1;Elche;Ath Madrid;0;1;2,0;2,0;0,2333;0,1771;0,5896;2,0;0,2349;0,1956;0,5695;1,0;0,111428525;1,0;0,12025413;0,008825605
45708;2021-05-01;T20-21;SP1;Eibar;Alaves;3;0;1,0;1,0;0,2843;0,4306;0,2851;1,0;0,2986;0,4474;0,254;1,0;0,08105425000000001;1,0;0,07683898;-0,004215270000000007
45711;2021-05-01;T20-21;SP1;Real Madrid;Osasuna;2;0;1,0;1,0;0,1949;0,7124;0,0927;1,0;0,1095;0,8503;0,0402;1,0;0,02328965;1,0;0,006803145;-0,016486505
16483;2021-05-02;T20-21;E0;Newcastle;Arsenal;0;2;2,0;2,0;0,2576;0,3421;0,4003;2,0;0,268;0,2395;0,4925;1,0;0,212998925;1,0;0,16469012500000002;-0,048308799999999985
35609;2021-05-02;T20-21;I1;Lazio;Genoa;4;3;1,0;1,0;0,1531;0,7488;0,0981;1,0;0,128;0,8207;0,0513;1,0;0,01653161;1,0;0,009507845000000001;-0,007023764999999998
27021;2021-05-02;T20-21;F1;Lorient;Angers;2;0;1,0;1,0;0,2627;0,4589;0,2785;1,0;0,2919;0,4703;0,2378;1,0;0,07325892499999999;1,0;0,070877225;-0,0023816999999999866
35613;2021-05-02;T20-21;I1;Udinese;Juventus;1;2;2,0;2,0;0,2517;0,2031;0,5452;2,0;0,1831;0,1413;0,6756;1,0;0,135097965;1,0;0,069380485;-0,06571747999999998
16484;2021-05-02;T20-21;E0;Tottenham;Sheffield United;4;0;1,0;1,0;0,1941;0,6885;0,1174;1,0;0,2248;0,6427;0,1326;1,0;0,02572878499999999;1,0;0,034045645;0,00831686000000001
27020;2021-05-02;T20-21;F1;Dijon;Metz;1;5;2,0;2,0;0,2654;0,3657;0,369;2,0;0,2992;0,3169;0,3839;1,0;0,234362185;1,0;0,23454992500000005;0,0001877400000000473
45713;2021-05-02;T20-21;SP1;Villarreal;Getafe;1;0;1,0;1,0;0,2599;0,5441;0,196;1,0;0,2461;0,5929;0,161;1,0;0,05298200499999999;1,0;0,04324310500000001;-0,009738899999999981
45715;2021-05-02;T20-21;SP1;Valencia;Barcelona;2;3;2,0;2,0;0,2476;0,2332;0,5192;2,0;0,1769;0,1346;0,6885;1,0;0,1462372;1,0;0,06416293;-0,08207427
35615;2021-05-03;T20-21;I1;Torino;Parma;1;0;1,0;1,0;0,2372;0,4702;0,2926;1,0;0,2268;0,6383;0,1348;1,0;0,07093929999999998;1,0;0,034818125000000005;-0,03612117499999998
6397;2021-05-06;T20-21;D1;Hertha;Freiburg;3;0;1,0;1,0;0,2846;0,4209;0,2946;1,0;0,2792;0,4763;0,2445;1,0;0,08386370500000001;1,0;0,06886644499999998;-0,014997260000000026
45717;2021-05-07;T20-21;SP1;Sociedad;Elche;2;0;1,0;1,0;0,2646;0,581;0,1544;1,0;0,2429;0,6003;0,1568;1,0;0,04692626000000002;1,0;0,041793325000000006;-0,005132935000000012
6398;2021-05-07;T20-21;D1;Stuttgart;Augsburg;2;1;1,0;1,0;0,2987;0,4728;0,2285;1,0;0,2529;0,5769;0,1702;1,0;0,07071696999999999;1,0;0,04646322500000001;-0,02425374499999998
6402;2021-05-08;T20-21;D1;Wolfsburg;Union Berlin;3;0;1,0;1,0;0,2603;0,5707;0,169;1,0;0,2347;0,613;0,1523;1,0;0,048158545000000004;1,0;0,03913969;-0,009018855000000006
6403;2021-05-08;T20-21;D1;Bayern Munich;M'gladbach;6;0;1,0;1,0;0,1584;0,7481;0,0935;1,0;0,1055;0,8557;0,0389;1,0;0,016916405000000006;1,0;0,006317844999999997;-0,010598560000000009
45720;2021-05-08;T20-21;SP1;Cadiz;Huesca;2;1;1,0;1,0;0,2843;0,4687;0,2469;1,0;0,2907;0,474;0,2353;1,0;0,070917745;1,0;0,06993629000000001;-0,0009814549999999922
6399;2021-05-08;T20-21;D1;Dortmund;RB Leipzig;3;2;1,0;1,0;0,2424;0,4014;0,3562;1,0;0,2837;0,3895;0,3268;1,0;0,09281810000000003;1,0;0,093641965;0,0008238649999999653
16491;2021-05-08;T20-21;E0;Liverpool;Southampton;2;0;1,0;1,0;0,1902;0,6886;0,1212;1,0;0,1257;0,8231;0,0511;1,0;0,025432739999999995;1,0;0,009210964999999996;-0,016221775
35616;2021-05-08;T20-21;I1;Spezia;Napoli;1;4;2,0;2,0;0,2345;0,1955;0,57;2,0;0,1817;0,1399;0,6785;1,0;0,11994512499999999;1,0;0,068220725;-0,05172439999999999
27026;2021-05-08;T20-21;F1;Nantes;Bordeaux;3;0;1,0;1,0;0,273;0,3864;0,3406;1,0;0,2876;0,484;0,2284;1,0;0,09526868000000001;1,0;0,06744016;-0,02782852000000001
27027;2021-05-08;T20-21;F1;Lyon;Lorient;4;1;1,0;1,0;0,1731;0,7255;0,1014;1,0;0,1456;0,7912;0,0632;1,0;0,020122784999999994;1,0;0,012596799999999995;-0,007525984999999999
35618;2021-05-08;T20-21;I1;Inter;Sampdoria;5;1;1,0;1,0;0,1522;0,7818;0,066;1,0;0,1017;0,8622;0,0361;1,0;0,013760419999999995;1,0;0,005823050000000001;-0,007937369999999996
27033;2021-05-09;T20-21;F1;Reims;Monaco;0;1;2,0;2,0;0,27;0,2477;0,4822;2,0;0,2825;0,3382;0,3793;1,0;0,17045664500000005;1,0;0,23253737;0,06208072499999995
27029;2021-05-09;T20-21;F1;Angers;Dijon;3;0;1,0;1,0;0,2509;0,5443;0,2048;1,0;0,2412;0,604;0,1548;1,0;0,052446925000000005;1,0;0,04107024000000001;-0,011376684999999997
27028;2021-05-09;T20-21;F1;St Etienne;Marseille;1;0;1,0;2,0;0,2667;0,293;0,4403;1,0;0,295;0,4359;0,2691;0,0;0,13249649000000002;1,0;0,07971990500000001;-0,052776585000000015
45723;2021-05-09;T20-21;SP1;Valencia;Valladolid;3;0;1,0;1,0;0,2704;0,5086;0,221;1,0;0,2867;0,487;0,2263;1,0;0,06097857999999999;1,0;0,06670429;0,005725710000000009
35624;2021-05-09;T20-21;I1;Roma;Crotone;5;0;1,0;1,0;0,1946;0,6725;0,1329;1,0;0,1351;0,8085;0,0565;1,0;0,027765785;1,0;0,010716485;-0,017049300000000003
35622;2021-05-09;T20-21;I1;Parma;Atalanta;2;5;2,0;2,0;0,2272;0,182;0,5908;2,0;0,179;0,1364;0,6846;1,0;0,10953224;1,0;0,06575908;-0,043773160000000005
16493;2021-05-09;T20-21;E0;Aston Villa;Man United;1;3;2,0;2,0;0,2317;0,1758;0,5925;2,0;0,2636;0,2387;0,4976;1,0;0,10987056999999999;1,0;0,16089512499999997;0,051024554999999985
27031;2021-05-09;T20-21;F1;Nice;Brest;3;2;1,0;1,0;0,2806;0,4862;0,2332;1,0;0,2559;0,5626;0,1815;1,0;0,06655929999999999;1,0;0,049213530000000005;-0,017345769999999983
27032;2021-05-09;T20-21;F1;Strasbourg;Montpellier;2;3;2,0;1,0;0,2788;0,4515;0,2697;2,0;0,2944;0,3249;0,3807;0,0;0,30553376499999996;1,0;0,235101925;-0,07043183999999997
45726;2021-05-10;T20-21;SP1;Betis;Granada;2;1;1,0;1,0;0,2811;0,4829;0,2361;1,0;0,2512;0,5735;0,1753;1,0;0,067356605;1,0;0,046915765;-0,020440840000000002
45727;2021-05-11;T20-21;SP1;Osasuna;Cadiz;3;2;1,0;1,0;0,2961;0,4215;0,2824;1,0;0,2423;0,6015;0,1562;1,0;0,08371248499999999;1,0;0,041553864999999995;-0,042158619999999994
45731;2021-05-12;T20-21;SP1;Celta;Getafe;1;0;1,0;1,0;0,278;0,4732;0,2488;1,0;0,3092;0,3846;0,3062;1,0;0,06959271999999998;1,0;0,09468154000000001;0,025088820000000026
45730;2021-05-12;T20-21;SP1;Sevilla;Valencia;1;0;1,0;1,0;0,2226;0,6237;0,1537;1,0;0,2245;0,6432;0,1322;1,0;0,036587224999999994;1,0;0,03395177;-0,002635454999999995
6407;2021-05-12;T20-21;D1;Schalke 04;Hertha;1;2;2,0;1,0;0,267;0,4055;0,3275;2,0;0,2884;0,2916;0,4199;0,0;0,2617726250000001;1,0;0,20978728000000005;-0,051985345000000044
45733;2021-05-12;T20-21;SP1;Ath Madrid;Sociedad;2;1;1,0;1,0;0,2195;0,665;0,1154;1,0;0,1519;0,7796;0,0684;1,0;0,030760249999999992;1,0;0,013882930000000002;-0,01687731999999999
45734;2021-05-13;T20-21;SP1;Valladolid;Villarreal;0;2;2,0;2,0;0,2506;0,2776;0,4718;2,0;0,2912;0,2969;0,4118;1,0;0,1708978;1,0;0,21532952500000005;0,04443172500000006
45736;2021-05-13;T20-21;SP1;Granada;Real Madrid;1;4;2,0;2,0;0,2334;0,1841;0,5825;2,0;0,1881;0,1475;0,6644;1,0;0,114390905;1,0;0,07400448500000001;-0,04038641999999999
27036;2021-05-16;T20-21;F1;Dijon;Nantes;0;4;2,0;2,0;0,2721;0,3583;0,3696;2,0;0,2954;0,3023;0,4023;1,0;0,23572128500000006;1,0;0,222253225;-0,01346806000000006
27038;2021-05-16;T20-21;F1;Lorient;Metz;2;1;1,0;1,0;0,2603;0,4221;0,3176;1,0;0,2865;0,4875;0,226;1,0;0,08431292500000004;1,0;0,06657912499999999;-0,01773380000000005
27039;2021-05-16;T20-21;F1;Marseille;Angers;3;2;1,0;1,0;0,2424;0,5651;0,1924;1,0;0,2538;0,5746;0,1716;1,0;0,047907004999999975;1,0;0,0469305;-0,0009765049999999748
27040;2021-05-16;T20-21;F1;Monaco;Rennes;2;1;1,0;1,0;0,2513;0,5654;0,1833;1,0;0,2622;0,5477;0,19;1,0;0,04837529000000001;1,0;0,052443425;0,0040681349999999936
