version;datetime;validation;test;activation;b1;b2;batch_size;dropout;gamma_pi;lamda;learning_rate;len_test;len_train;len_val;mode;momentum;n_units_l1;n_units_l2;n_units_l3;n_units_l4;n_units_l5;neg_slope;nesterov;num_hidden_layers;optim;scaler
91;2024-05-18 10:09:13.252916;0,5355201959609985;;selu;0,45878688054441397;0,8193380421660676;32;;0,3480902622100166;0,0301826507338688;0,005614690035778298;2255;17639;5161;vanilla;;28;;;;;;;1;adam;minmax
92;2024-05-18 10:13:11.880081;0,5351319909095764;;selu;0,4671072714814696;0,7992478341425845;32;;0,35530138263349587;0,03218857774592548;0,005946952319179263;2255;17639;5161;vanilla;;28;28,0;;;;;;2;adam;minmax
93;2024-05-18 10:17:10.283460;0,5347437858581543;;selu;0,47482298269805745;0,8196343356418169;32;;0,35717406197477625;0,03221058913404723;0,004214233250233976;2255;17639;5161;vanilla;;29;28,0;;;;;;2;adam;minmax
94;2024-05-18 10:21:10.667133;0,5333850979804993;;selu;0,5102469175371542;0,8375416573822554;32;;0,34721770541223684;0,030343424173341037;0,012053451537789783;2255;17639;5161;vanilla;;10;29,0;;;;;;2;adam;minmax
95;2024-05-18 10:24:06.533085;0,5234375;;selu;0,4146922419837326;0,7513398076004116;256;;0,3731543587320015;0,038550826998753354;0,004351712309219742;2255;17639;5161;vanilla;;29;27,0;;;;;;2;adam;minmax
96;2024-05-18 10:26:14.388739;0,5333850979804993;;selu;0,33345398962325146;0,7831689037232505;32;;0,3494838406370759;0,03636557403607804;0,00405181953645412;2255;17639;5161;vanilla;;30;29,0;;;;;;2;adam;minmax
97;2024-05-18 10:30:24.680794;0,5322204828262329;;selu;0,3694008183773592;0,8269594066120388;32;;0,394117229457544;0,028642348906989124;0,0029042802777558166;2255;17639;5161;vanilla;;29;28,0;;;;;;2;adam;minmax
98;2024-05-18 10:34:21.281015;0,5329968929290771;;selu;0,4660088815240627;0,8857199794748774;32;;0,3628386587679495;0,03360733954639357;0,007855416993403325;2255;17639;5161;vanilla;;27;25,0;;;;;;2;adam;normalizer
99;2024-05-18 10:38:22.017467;0,5310559272766113;;selu;0,4064079335801889;0,7631526247221609;32;;0,4207822534708904;0,03175654380056027;0,0021138447894833426;2255;17639;5161;vanilla;;26;23,0;7,0;;;;;3;adam;minmax
100;2024-05-18 10:42:28.108902;0,5341615080833435;;selu;0,5263479959163246;0,7952128786414108;16;;0,461281153267161;0,0354726960040533;0,0036467249312998407;2255;17639;5161;vanilla;;30;27,0;;;;;;2;adam;minmax
101;2024-05-18 10:48:54.351652;0,5343555808067322;;selu;0,4613864118248805;0,8116088629633125;32;;0,39720774749410426;0,031391698199956665;0,0057471954452807655;2255;17639;5161;vanilla;;28;25,0;;;;;;2;adam;minmax
102;2024-05-18 10:52:57.687607;0,5345497131347656;;selu;0,49104910280062675;0,8182174628661885;32;;0,26483088350233736;0,02845542349096288;0,006489696670419433;2255;17639;5161;vanilla;;28;25,0;;;;;;2;adam;minmax
103;2024-05-18 10:57:00.414840;0,5347437858581543;;selu;0,49853137893347466;0,8682313917980512;32;;0,2581990825345307;0,028702679874436882;0,00704273549525435;2255;17639;5161;vanilla;;29;25,0;;;;;;2;adam;minmax
104;2024-05-18 11:00:58.994591;0,5335791707038879;;selu;0,5615649220697192;0,859988285050749;32;;0,26251491753742795;0,026714540118844554;0,009502559451156299;2255;17639;5161;vanilla;;28;25,0;;;;;;2;adam;minmax
105;2024-05-18 11:05:00.458093;0,5333850979804993;;selu;0,4886029954799956;0,8092527736162919;32;;0,4029245088861459;0,028583927395309832;0,007939077142937007;2255;17639;5161;vanilla;;29;24,0;;;;;;2;adam;minmax
106;2024-05-18 11:08:56.319632;0,5279502868652344;;selu;0,5200119795652087;0,9042712255609635;32;;0,3240333801903819;0,022225212387925176;0,013465337707957147;2255;17639;5161;vanilla;;30;28,0;;;;;;2;adam;minmax
107;2024-05-18 11:12:56.904818;0,5318359136581421;;selu;0,487066752888961;0,829803153749108;512;;0,27682938277299957;0,03209805664346661;0,007110242919767686;2255;17639;5161;batchnorm;;28;26,0;;;;;;2;adam;minmax
108;2024-05-18 11:14:45.551253;0,5229037404060364;;selu;;;32;;0,35738373432558185;0,030115763224943828;0,0057533870207827085;2255;17639;5161;vanilla;0,3851543650662;29;30,0;;;;;True;2;sgd;normalizer
109;2024-05-18 11:20:53.414546;0,5331909656524658;;selu;0,5425147880669947;0,7820405521874728;32;;0,2502917411720743;0,038478651173290024;0,010015767058102209;2255;17639;5161;vanilla;;30;23,0;;;;;;2;adam;minmax
110;2024-05-18 11:24:52.393733;0,520380437374115;;selu;0,578547274779731;0,8729626844350906;32;0,6993317030220431;0,21114840119110656;0,030773083786471565;0,003543673463046238;2255;17639;5161;dropout;;28;27,0;21,0;;;;;3;adam;minmax
111;2024-05-18 11:30:13.366021;0,5343555808067322;;selu;0,4640881047370801;0,9637807470768711;32;;0,3444527173017689;0,02779171340735349;0,006339490318532151;2255;17639;5161;vanilla;;27;25,0;;;;;;2;adam;minmax
112;2024-05-18 11:34:14.224648;0,5328028202056885;;selu;0,46501993643359496;0,9612647093614084;32;;0,3418413876779566;0,028043470341989767;0,004358693302875714;2255;17639;5161;vanilla;;27;25,0;;;;;;2;adam;minmax
